"row_id","state","region","sales","profit","sum_sales"
"7959","California","West","73","27","73"
"7960","California","West","206","5","206"
"7961","California","West","8","3","8"
"7962","Florida","South","81","-19","81"
"7963","Florida","South","20","-16","20"
"7964","Florida","South","389","49","389"
"7965","Florida","South","21","7","21"
"7966","Florida","South","41","15","41"
"7967","California","West","33","17","33"
"7968","Colorado","West","91","-191","91"
"7969","Colorado","West","16","-3","16"
"7970","Colorado","West","121","14","121"
"7971","Pennsylvania","East","520","-113","520"
"7972","Pennsylvania","East","31","-5","31"
"7973","Pennsylvania","East","10","4","10"
"7974","Pennsylvania","East","3","-2","3"
"7975","Pennsylvania","East","254","0","254"
"7976","Pennsylvania","East","4","-3","4"
"7977","Pennsylvania","East","10","3","10"
"7978","Mississippi","South","660","198","660"
"7979","Mississippi","South","114","33","114"
"7980","California","West","5","2","5"
"7981","Texas","Central","16","6","16"
"7982","New Jersey","East","82","22","82"
"7983","New Jersey","East","255","76","255"
"7984","Illinois","Central","15","5","15"
"7985","Illinois","Central","8","1","8"
"7986","Washington","West","8","3","8"
"7987","New York","East","90","43","90"
"7988","Wisconsin","Central","25","12","25"
"7989","Wisconsin","Central","38","18","38"
"7990","Wisconsin","Central","15","4","15"
"7991","Wisconsin","Central","2","1","2"
"7992","Florida","South","40","-27","40"
"7993","Florida","South","18","2","18"
"7994","Colorado","West","5","-3","5"
"7995","Colorado","West","146","-248","146"
"7996","Colorado","West","10","-7","10"
"7997","California","West","200","88","200"
"7998","California","West","1673","21","1673"
"7999","Washington","West","12","4","12"
"8000","Washington","West","58","19","58"
"8001","Iowa","Central","264","77","264"
"8002","California","West","300","129","300"
"8003","California","West","26","1","26"
"8004","Massachusetts","East","272","79","272"
"8005","Massachusetts","East","46","16","46"
"8006","Massachusetts","East","10","3","10"
"8007","Washington","West","93","1","93"
"8008","Oklahoma","Central","541","5","541"
"8009","Oklahoma","Central","106","50","106"
"8010","Oklahoma","Central","1324","384","1324"
"8011","Pennsylvania","East","127","41","127"
"8012","Colorado","West","126","16","126"
"8013","New York","East","664","207","664"
"8014","New York","East","120","13","120"
"8015","New York","East","3","1","3"
"8016","New York","East","19","6","19"
"8017","Ohio","East","61","13","61"
"8018","Ohio","East","31","3","31"
"8019","California","West","53","5","53"
"8020","Missouri","Central","84","21","84"
"8021","Missouri","Central","12","6","12"
"8022","Texas","Central","5","-13","5"
"8023","Texas","Central","88","30","88"
"8024","Texas","Central","658","-94","658"
"8025","Texas","Central","1","-2","1"
"8026","New York","East","211","51","211"
"8027","New York","East","79","2","79"
"8028","New York","East","20","7","20"
"8029","New York","East","773","108","773"
"8030","Texas","Central","106","-9","106"
"8031","Texas","Central","23","-11","23"
"8032","Texas","Central","26","9","26"
"8033","Texas","Central","48","16","48"
"8034","Texas","Central","1","-1","1"
"8035","Texas","Central","75","-21","75"
"8036","Texas","Central","5","2","5"
"8037","Massachusetts","East","38","17","38"
"8038","Georgia","South","42","11","42"
"8039","California","West","436","5","436"
"8040","Washington","West","389","39","389"
"8041","Washington","West","573","34","573"
"8042","Washington","West","33","12","33"
"8043","Massachusetts","East","64","25","64"
"8044","Massachusetts","East","27","12","27"
"8045","Utah","West","295","107","295"
"8046","New York","East","393","130","393"
"8047","Ohio","East","2","-1","2"
"8048","North Carolina","South","16","5","16"
"8049","New York","East","707","198","707"
"8050","Pennsylvania","East","6","-5","6"
"8051","Pennsylvania","East","21","5","21"
"8052","Pennsylvania","East","41","3","41"
"8053","New York","East","18","4","18"
"8054","Pennsylvania","East","3","-2","3"
"8055","California","West","892","268","892"
"8056","California","West","308","29","308"
"8057","California","West","729","29","729"
"8058","California","West","41","14","41"
"8059","California","West","43","15","43"
"8060","California","West","4","2","4"
"8061","New York","East","61","29","61"
"8062","New York","East","24","9","24"
"8063","New York","East","264","71","264"
"8064","New York","East","360","101","360"
"8065","New York","East","13","6","13"
"8066","New York","East","117","6","117"
"8067","New York","East","277","90","277"
"8068","California","West","240","86","240"
"8069","California","West","16","6","16"
"8070","Texas","Central","455","-108","455"
"8071","Texas","Central","141","-187","141"
"8072","Texas","Central","311","-27","311"
"8073","Texas","Central","13","2","13"
"8074","Texas","Central","6","-10","6"
"8075","Texas","Central","14","-23","14"
"8076","Texas","Central","15","-39","15"
"8077","Georgia","South","27","9","27"
"8078","Georgia","South","166","75","166"
"8079","Georgia","South","75","18","75"
"8080","New York","East","134","47","134"
"8081","Oregon","West","147","48","147"
"8082","Oregon","West","132","48","132"
"8083","Oregon","West","204","20","204"
"8084","Oregon","West","14","-10","14"
"8085","Oregon","West","719","-162","719"
"8086","Virginia","South","61","18","61"
"8087","North Carolina","South","28","5","28"
"8088","Arizona","West","10","1","10"
"8089","California","West","40","13","40"
"8090","Maryland","East","78","20","78"
"8091","Washington","West","269","70","269"
"8092","California","West","6","3","6"
"8093","New York","East","110","33","110"
"8094","Washington","West","24","11","24"
"8095","Washington","West","26","12","26"
"8096","Washington","West","13","6","13"
"8097","Washington","West","235","33","235"
"8098","New Mexico","West","118","34","118"
"8099","New Mexico","West","4","2","4"
"8100","California","West","27","5","27"
"8101","California","West","3358","378","3358"
"8102","California","West","8","4","8"
"8103","California","West","2973","334","2973"
"8104","California","West","105","29","105"
"8105","California","West","776","58","776"
"8106","Texas","Central","89","-17","89"
"8107","Texas","Central","175","53","175"
"8108","Texas","Central","438","-88","438"
"8109","Pennsylvania","East","216","-59","216"
"8110","Illinois","Central","56","21","56"
"8111","Illinois","Central","127","-25","127"
"8112","Texas","Central","248","-18","248"
"8113","Texas","Central","12","-31","12"
"8114","Texas","Central","85","-1","85"
"8115","Texas","Central","21","2","21"
"8116","California","West","148","41","148"
"8117","Kansas","Central","33","8","33"
"8118","California","West","205","100","205"
"8119","Illinois","Central","526","-75","526"
"8120","California","West","42","11","42"
"8121","California","West","451","0","451"
"8122","California","West","32","11","32"
"8123","Pennsylvania","East","31","10","31"
"8124","Pennsylvania","East","1080","126","1080"
"8125","California","West","162","-28","162"
"8126","Texas","Central","3","-5","3"
"8127","Texas","Central","19","4","19"
"8128","Texas","Central","671","-126","671"
"8129","Illinois","Central","65","-44","65"
"8130","California","West","42","15","42"
"8131","California","West","12","6","12"
"8132","California","West","13","4","13"
"8133","California","West","535","161","535"
"8134","Texas","Central","73","-71","73"
"8135","California","West","37","17","37"
"8136","California","West","88","41","88"
"8137","Florida","South","562","-256","562"
"8138","New York","East","57","21","57"
"8139","Pennsylvania","East","11","1","11"
"8140","Pennsylvania","East","284","25","284"
"8141","Pennsylvania","East","18","7","18"
"8142","California","West","15","7","15"
"8143","California","West","187","50","187"
"8144","California","West","558","7","558"
"8145","California","West","160","-32","160"
"8146","Oklahoma","Central","472","156","472"
"8147","Oklahoma","Central","4","2","4"
"8148","Virginia","South","49","23","49"
"8149","California","West","20","10","20"
"8150","South Dakota","Central","11","5","11"
"8151","South Dakota","Central","142","40","142"
"8152","Washington","West","32","5","32"
"8153","Washington","West","20","10","20"
"8154","Washington","West","14000","6720","14000"
"8155","Connecticut","East","238","38","238"
"8156","Connecticut","East","62","28","62"
"8157","Maryland","East","239","-24","239"
"8158","California","West","595","95","595"
"8159","Texas","Central","16","6","16"
"8160","Connecticut","East","200","88","200"
"8161","New Jersey","East","228","36","228"
"8162","New York","East","294","76","294"
"8163","New York","East","308","89","308"
"8164","California","West","97","34","97"
"8165","California","West","117","41","117"
"8166","California","West","12","4","12"
"8167","California","West","512","-30","512"
"8168","California","West","863","-32","863"
"8169","Washington","West","2037","367","2037"
"8170","Washington","West","450","-73","450"
"8171","Washington","West","109","33","109"
"8172","Mississippi","South","264","69","264"
"8173","California","West","3","1","3"
"8174","California","West","42","14","42"
"8175","California","West","24","4","24"
"8176","Illinois","Central","157","53","157"
"8177","New York","East","128","37","128"
"8178","California","West","475","142","475"
"8179","Washington","West","1000","450","1000"
"8180","Oregon","West","278","-189","278"
"8181","Pennsylvania","East","1253","-480","1253"
"8182","Pennsylvania","East","111","-24","111"
"8183","Illinois","Central","23","-10","23"
"8184","Illinois","Central","2","-1","2"
"8185","Illinois","Central","63","21","63"
"8186","Illinois","Central","8","3","8"
"8187","Illinois","Central","170","-12","170"
"8188","New York","East","63","30","63"
"8189","Maryland","East","19","9","19"
"8190","Maryland","East","7","4","7"
"8191","New York","East","39","19","39"
"8192","New York","East","188","77","188"
"8193","North Carolina","South","6","-4","6"
"8194","North Carolina","South","98","10","98"
"8195","North Carolina","South","336","25","336"
"8196","California","West","9","4","9"
"8197","Tennessee","South","90","-1","90"
"8198","Tennessee","South","72","7","72"
"8199","Tennessee","South","16","5","16"
"8200","Illinois","Central","10","-18","10"
"8201","Illinois","Central","73","-18","73"
"8202","New York","East","67","17","67"
"8203","New York","East","550","143","550"
"8204","New York","East","12","5","12"
"8205","New York","East","4644","2229","4644"
"8206","New York","East","578","116","578"
"8207","Florida","South","192","-77","192"
"8208","Florida","South","3","0","3"
"8209","Tennessee","South","1370","-913","1370"
"8210","Tennessee","South","294","-59","294"
"8211","Tennessee","South","82","7","82"
"8212","Texas","Central","44","-18","44"
"8213","Texas","Central","314","20","314"
"8214","Tennessee","South","6","-5","6"
"8215","Tennessee","South","10","4","10"
"8216","Tennessee","South","2","-2","2"
"8217","Tennessee","South","3","-2","3"
"8218","Texas","Central","4","1","4"
"8219","Texas","Central","32","-19","32"
"8220","Texas","Central","5","2","5"
"8221","Texas","Central","2","-3","2"
"8222","Texas","Central","15","-4","15"
"8223","Texas","Central","13","-3","13"
"8224","California","West","186","84","186"
"8225","California","West","13","6","13"
"8226","Massachusetts","East","190","91","190"
"8227","Massachusetts","East","41","20","41"
"8228","New York","East","83","7","83"
"8229","New York","East","31","8","31"
"8230","New York","East","90","38","90"
"8231","Georgia","South","36","10","36"
"8232","Georgia","South","1267","291","1267"
"8233","California","West","169","42","169"
"8234","California","West","41","0","41"
"8235","Florida","South","3","0","3"
"8236","Florida","South","933","-458","933"
"8237","Florida","South","2804","0","2804"
"8238","Florida","South","5","-1","5"
"8239","Florida","South","7","3","7"
"8240","Florida","South","4","1","4"
"8241","Florida","South","44","6","44"
"8242","New York","East","24","8","24"
"8243","New York","East","357","57","357"
"8244","California","West","806","50","806"
"8245","California","West","85","32","85"
"8246","Georgia","South","345","10","345"
"8247","Illinois","Central","71","-192","71"
"8248","Illinois","Central","37","4","37"
"8249","Pennsylvania","East","744","-124","744"
"8250","Illinois","Central","11","-17","11"
"8251","Illinois","Central","5","-2","5"
"8252","Illinois","Central","181","-471","181"
"8253","Illinois","Central","60","6","60"
"8254","Washington","West","300","90","300"
"8255","Washington","West","192","92","192"
"8256","Washington","West","243","27","243"
"8257","Washington","West","47","12","47"
"8258","Washington","West","175","12","175"
"8259","Washington","West","101","38","101"
"8260","Michigan","Central","369","181","369"
"8261","Michigan","Central","8","4","8"
"8262","Michigan","Central","171","44","171"
"8263","Arkansas","South","19","9","19"
"8264","North Carolina","South","13","-10","13"
"8265","New York","East","123","31","123"
"8266","New York","East","35","13","35"
"8267","Delaware","East","20","5","20"
"8268","Illinois","Central","69","-47","69"
"8269","Illinois","Central","32","3","32"
"8270","Illinois","Central","2003","250","2003"
"8271","Illinois","Central","9","3","9"
"8272","New York","East","2563","313","2563"
"8273","California","West","387","5","387"
"8274","Ohio","East","3","0","3"
"8275","New York","East","1085","282","1085"
"8276","Ohio","East","43","16","43"
"8277","Florida","South","4","-3","4"
"8278","Florida","South","35","-27","35"
"8279","Florida","South","432","32","432"
"8280","Georgia","South","675","88","675"
"8281","North Carolina","South","65","22","65"
"8282","North Carolina","South","207","26","207"
"8283","Illinois","Central","601","137","601"
"8284","Illinois","Central","60","14","60"
"8285","Illinois","Central","637","135","637"
"8286","Illinois","Central","52","-34","52"
"8287","Florida","South","31","11","31"
"8288","Florida","South","48","4","48"
"8289","Florida","South","159","42","159"
"8290","Florida","South","211","16","211"
"8291","Florida","South","6","-1","6"
"8292","Florida","South","3","1","3"
"8293","Ohio","East","10","-8","10"
"8294","Washington","West","18","6","18"
"8295","New York","East","300","75","300"
"8296","Virginia","South","27","13","27"
"8297","Virginia","South","112","27","112"
"8298","North Carolina","South","5","1","5"
"8299","North Carolina","South","12","4","12"
"8300","California","West","8","2","8"
"8301","Michigan","Central","181","81","181"
"8302","California","West","1650","660","1650"
"8303","California","West","362","45","362"
"8304","California","West","74","8","74"
"8305","California","West","486","36","486"
"8306","Oklahoma","Central","32","16","32"
"8307","Oklahoma","Central","42","19","42"
"8308","Oklahoma","Central","78","36","78"
"8309","California","West","37","11","37"
"8310","Texas","Central","137","9","137"
"8311","Texas","Central","377","-43","377"
"8312","Georgia","South","63","24","63"
"8313","Georgia","South","2940","764","2940"
"8314","Texas","Central","512","-15","512"
"8315","Texas","Central","3","1","3"
"8316","Texas","Central","22","4","22"
"8317","Texas","Central","16","6","16"
"8318","North Carolina","South","2","0","2"
"8319","North Carolina","South","21","2","21"
"8320","New York","East","11","3","11"
"8321","Texas","Central","45","5","45"
"8322","Texas","Central","16","-25","16"
"8323","New York","East","9","2","9"
"8324","New York","East","45","21","45"
"8325","Florida","South","62","5","62"
"8326","Florida","South","158","14","158"
"8327","Illinois","Central","3","-5","3"
"8328","Illinois","Central","94","-165","94"
"8329","New Jersey","East","144","69","144"
"8330","New Jersey","East","6","3","6"
"8331","New York","East","8","3","8"
"8332","Massachusetts","East","11","3","11"
"8333","Massachusetts","East","355","89","355"
"8334","Massachusetts","East","18","9","18"
"8335","Massachusetts","East","52","23","52"
"8336","Delaware","East","300","150","300"
"8337","Virginia","South","8","3","8"
"8338","Alabama","South","24","12","24"
"8339","Alabama","South","498","184","498"
"8340","California","West","437","-38","437"
"8341","Virginia","South","32","16","32"
"8342","California","West","61","17","61"
"8343","Alabama","South","73","20","73"
"8344","Tennessee","South","59","22","59"
"8345","Tennessee","South","33","7","33"
"8346","Tennessee","South","218","-11","218"
"8347","Massachusetts","East","31","13","31"
"8348","Massachusetts","East","9","4","9"
"8349","Massachusetts","East","210","59","210"
"8350","Massachusetts","East","24","10","24"
"8351","Massachusetts","East","6","3","6"
"8352","Pennsylvania","East","32","7","32"
"8353","Pennsylvania","East","26","-18","26"
"8354","Pennsylvania","East","373","-112","373"
"8355","Pennsylvania","East","64","-45","64"
"8356","Pennsylvania","East","8","3","8"
"8357","Georgia","South","187","41","187"
"8358","Montana","West","87","24","87"
"8359","Montana","West","106","9","106"
"8360","Montana","West","217","91","217"
"8361","Texas","Central","32","4","32"
"8362","Texas","Central","5","-14","5"
"8363","Texas","Central","913","-170","913"
"8364","Texas","Central","372","28","372"
"8365","Florida","South","752","85","752"
"8366","Washington","West","605","60","605"
"8367","California","West","27","7","27"
"8368","California","West","21","10","21"
"8369","California","West","84","31","84"
"8370","California","West","903","34","903"
"8371","California","West","121","21","121"
"8372","Texas","Central","5","-8","5"
"8373","Washington","West","82","34","82"
"8374","California","West","30","4","30"
"8375","California","West","87","24","87"
"8376","California","West","56","18","56"
"8377","Florida","South","64","8","64"
"8378","Texas","Central","65","-15","65"
"8379","Texas","Central","16","6","16"
"8380","Texas","Central","224","70","224"
"8381","Illinois","Central","11","3","11"
"8382","California","West","85","-20","85"
"8383","Texas","Central","242","0","242"
"8384","Connecticut","East","60","15","60"
"8385","Connecticut","East","13","6","13"
"8386","California","West","12","4","12"
"8387","Connecticut","East","16","2","16"
"8388","Connecticut","East","78","22","78"
"8389","New Jersey","East","76","22","76"
"8390","Ohio","East","17","6","17"
"8391","California","West","12","6","12"
"8392","Connecticut","East","27","10","27"
"8393","Massachusetts","East","138","36","138"
"8394","Massachusetts","East","111","49","111"
"8395","Massachusetts","East","902","298","902"
"8396","Massachusetts","East","366","-47","366"
"8397","North Carolina","South","311","109","311"
"8398","Texas","Central","8","-12","8"
"8399","Ohio","East","155","-36","155"
"8400","Arizona","West","11","1","11"
"8401","New York","East","232","78","232"
"8402","New York","East","165","13","165"
"8403","New York","East","23","11","23"
"8404","California","West","106","49","106"
"8405","Delaware","East","84","6","84"
"8406","Delaware","East","142","58","142"
"8407","Delaware","East","40","9","40"
"8408","Delaware","East","29","9","29"
"8409","Delaware","East","175","45","175"
"8410","California","West","111","39","111"
"8411","North Carolina","South","630","-200","630"
"8412","Virginia","South","28","9","28"
"8413","Texas","Central","933","-173","933"
"8414","Texas","Central","52","18","52"
"8415","Texas","Central","166","-6","166"
"8416","Iowa","Central","106","50","106"
"8417","Washington","West","148","46","148"
"8418","Washington","West","104","26","104"
"8419","Washington","West","287","63","287"
"8420","Washington","West","67","3","67"
"8421","Washington","West","200","88","200"
"8422","New Jersey","East","45","5","45"
"8423","New Jersey","East","18","9","18"
"8424","New Jersey","East","40","17","40"
"8425","New Jersey","East","2155","129","2155"
"8426","Ohio","East","18","-12","18"
"8427","Colorado","West","11","1","11"
"8428","Michigan","Central","4","0","4"
"8429","Arizona","West","62","-11","62"
"8430","Pennsylvania","East","304","-30","304"
"8431","Minnesota","Central","129","6","129"
"8432","Maryland","East","274","112","274"
"8433","Texas","Central","6","-1","6"
"8434","Texas","Central","7","2","7"
"8435","Texas","Central","10","-7","10"
"8436","Texas","Central","9","-14","9"
"8437","Nevada","West","46","17","46"
"8438","Ohio","East","25","4","25"
"8439","Washington","West","137","51","137"
"8440","Illinois","Central","50","5","50"
"8441","Ohio","East","11","3","11"
"8442","Arizona","West","84","27","84"
"8443","Pennsylvania","East","432","-72","432"
"8444","Pennsylvania","East","2","-1","2"
"8445","Pennsylvania","East","68","-13","68"
"8446","Rhode Island","East","241","-14","241"
"8447","Rhode Island","East","35","15","35"
"8448","Rhode Island","East","211","51","211"
"8449","Rhode Island","East","638","-128","638"
"8450","Rhode Island","East","43","21","43"
"8451","Rhode Island","East","2","1","2"
"8452","California","West","1680","126","1680"
"8453","Texas","Central","344","-93","344"
"8454","Texas","Central","1555","78","1555"
"8455","Texas","Central","128","-67","128"
"8456","California","West","222","22","222"
"8457","Illinois","Central","107","-29","107"
"8458","Illinois","Central","4","-6","4"
"8459","Texas","Central","26","-40","26"
"8460","Texas","Central","12","-20","12"
"8461","Connecticut","East","25","12","25"
"8462","Connecticut","East","96","10","96"
"8463","Michigan","Central","8","4","8"
"8464","New Mexico","West","302","23","302"
"8465","Colorado","West","47","-3","47"
"8466","New York","East","18","3","18"
"8467","Connecticut","East","370","144","370"
"8468","California","West","9","3","9"
"8469","Indiana","Central","2679","241","2679"
"8470","Tennessee","South","387","-15","387"
"8471","Tennessee","South","45","12","45"
"8472","Tennessee","South","78","-12","78"
"8473","Tennessee","South","3","1","3"
"8474","Florida","South","10","1","10"
"8475","Pennsylvania","East","38","-29","38"
"8476","Pennsylvania","East","66","24","66"
"8477","Arizona","West","45","16","45"
"8478","New York","East","1036","269","1036"
"8479","California","West","6","2","6"
"8480","California","West","20","9","20"
"8481","Nebraska","Central","36","10","36"
"8482","Pennsylvania","East","17","3","17"
"8483","New York","East","21","10","21"
"8484","Michigan","Central","84","41","84"
"8485","Washington","West","200","72","200"
"8486","California","West","46","21","46"
"8487","California","West","111","53","111"
"8488","California","West","12","6","12"
"8489","Virginia","South","8750","2800","8750"
"8490","Virginia","South","36","18","36"
"8491","Virginia","South","19","7","19"
"8492","California","West","6","0","6"
"8493","Texas","Central","61","20","61"
"8494","Texas","Central","480","162","480"
"8495","Texas","Central","6","-10","6"
"8496","Colorado","West","166","-6","166"
"8497","New York","East","60","15","60"
"8498","New York","East","480","178","480"
"8499","New York","East","19","5","19"
"8500","New York","East","50","17","50"
"8501","New York","East","98","46","98"
"8502","California","West","16","1","16"
"8503","California","West","185","-21","185"
"8504","California","West","13","6","13"
"8505","Texas","Central","367","-110","367"
"8506","Texas","Central","9","-14","9"
"8507","Texas","Central","28","8","28"
"8508","Texas","Central","146","49","146"
"8509","Michigan","Central","175","61","175"
"8510","Michigan","Central","126","31","126"
"8511","Michigan","Central","23","10","23"
"8512","New York","East","26","9","26"
"8513","Texas","Central","74","-77","74"
"8514","Florida","South","21","7","21"
"8515","Kentucky","South","18","8","18"
"8516","Kentucky","South","36","10","36"
"8517","New York","East","4","1","4"
"8518","Texas","Central","30","-17","30"
"8519","New Jersey","East","13","2","13"
"8520","New Jersey","East","182","46","182"
"8521","New Jersey","East","303","18","303"
"8522","Ohio","East","55","9","55"
"8523","Wisconsin","Central","13","0","13"
"8524","California","West","56","28","56"
"8525","Ohio","East","44","-7","44"
"8526","Ohio","East","51","8","51"
"8527","Ohio","East","5","-3","5"
"8528","Ohio","East","160","44","160"
"8529","Ohio","East","54","3","54"
"8530","California","West","241","-36","241"
"8531","Michigan","Central","33","17","33"
"8532","Michigan","Central","14","6","14"
"8533","Michigan","Central","497","25","497"
"8534","Michigan","Central","390","35","390"
"8535","Georgia","South","10","5","10"
"8536","California","West","56","3","56"
"8537","Pennsylvania","East","18","-12","18"
"8538","Pennsylvania","East","26","9","26"
"8539","Pennsylvania","East","8","1","8"
"8540","California","West","480","60","480"
"8541","California","West","31","10","31"
"8542","Pennsylvania","East","34","2","34"
"8543","Pennsylvania","East","423","0","423"
"8544","New York","East","200","84","200"
"8545","Georgia","South","20","9","20"
"8546","Georgia","South","40","11","40"
"8547","Georgia","South","33","16","33"
"8548","California","West","39","18","39"
"8549","California","West","13","6","13"
"8550","Colorado","West","25","4","25"
"8551","Texas","Central","6","2","6"
"8552","Texas","Central","14","3","14"
"8553","Illinois","Central","720","135","720"
"8554","Alabama","South","240","24","240"
"8555","Virginia","South","1057","159","1057"
"8556","Florida","South","448","90","448"
"8557","Florida","South","150","-34","150"
"8558","Texas","Central","454","40","454"
"8559","Texas","Central","45","15","45"
"8560","Texas","Central","288","36","288"
"8561","Texas","Central","132","15","132"
"8562","Texas","Central","2","-1","2"
"8563","Wisconsin","Central","1455","378","1455"
"8564","Florida","South","5","-4","5"
"8565","Florida","South","221","-8","221"
"8566","Texas","Central","67","7","67"
"8567","Texas","Central","15","6","15"
"8568","Ohio","East","31","11","31"
"8569","New York","East","969","315","969"
"8570","New York","East","222","78","222"
"8571","New York","East","480","90","480"
"8572","Texas","Central","10","3","10"
"8573","Texas","Central","999","-200","999"
"8574","New York","East","25","12","25"
"8575","California","West","6","0","6"
"8576","Florida","South","14","1","14"
"8577","New Hampshire","East","102","27","102"
"8578","Minnesota","Central","608","97","608"
"8579","Minnesota","Central","31","8","31"
"8580","Kentucky","South","3","1","3"
"8581","Texas","Central","10","-6","10"
"8582","Texas","Central","10","4","10"
"8583","Texas","Central","21","-4","21"
"8584","Texas","Central","67","-13","67"
"8585","California","West","17","6","17"
"8586","Pennsylvania","East","11","-8","11"
"8587","California","West","1287","245","1287"
"8588","California","West","168","44","168"
"8589","Pennsylvania","East","52","-10","52"
"8590","Pennsylvania","East","5","0","5"
"8591","New York","East","8","4","8"
"8592","Colorado","West","19","7","19"
"8593","Colorado","West","12","3","12"
"8594","Florida","South","192","38","192"
"8595","Florida","South","499","31","499"
"8596","Virginia","South","12","5","12"
"8597","Virginia","South","35","17","35"
"8598","California","West","67","25","67"
"8599","California","West","4","2","4"
"8600","California","West","15","7","15"
"8601","California","West","41","11","41"
"8602","California","West","7","3","7"
"8603","Nevada","West","476","59","476"
"8604","Texas","Central","30","-5","30"
"8605","Texas","Central","166","-6","166"
"8606","Texas","Central","181","14","181"
"8607","Massachusetts","East","23","8","23"
"8608","New York","East","57","21","57"
"8609","New York","East","16","4","16"
"8610","New York","East","354","-44","354"
"8611","New York","East","14","7","14"
"8612","California","West","83","29","83"
"8613","California","West","40","10","40"
"8614","California","West","480","178","480"
"8615","Washington","West","7","3","7"
"8616","Washington","West","14","4","14"
"8617","Washington","West","82","40","82"
"8618","Washington","West","40","14","40"
"8619","California","West","400","-15","400"
"8620","New York","East","65","17","65"
"8621","Texas","Central","31","-20","31"
"8622","Tennessee","South","21","2","21"
"8623","Arizona","West","40","4","40"
"8624","Florida","South","121","-101","121"
"8625","Florida","South","112","-1","112"
"8626","Colorado","West","16","5","16"
"8627","New York","East","70","19","70"
"8628","New York","East","90","16","90"
"8629","New York","East","6","2","6"
"8630","New York","East","481","-120","481"
"8631","New York","East","7","2","7"
"8632","Pennsylvania","East","177","-78","177"
"8633","Pennsylvania","East","1370","-913","1370"
"8634","Pennsylvania","East","9","1","9"
"8635","Pennsylvania","East","131","-89","131"
"8636","Kentucky","South","175","45","175"
"8637","Kentucky","South","826","215","826"
"8638","Washington","West","140","39","140"
"8639","Wisconsin","Central","400","144","400"
"8640","Kentucky","South","12","6","12"
"8641","Texas","Central","761","-1141","761"
"8642","Arizona","West","68","-45","68"
"8643","North Carolina","South","32","12","32"
"8644","North Carolina","South","5","2","5"
"8645","North Carolina","South","40","-29","40"
"8646","North Carolina","South","5","1","5"
"8647","California","West","194","19","194"
"8648","Tennessee","South","97","11","97"
"8649","North Carolina","South","705","26","705"
"8650","North Carolina","South","27","-20","27"
"8651","Washington","West","6","3","6"
"8652","Washington","West","14","6","14"
"8653","Washington","West","7","2","7"
"8654","Washington","West","200","76","200"
"8655","Washington","West","145","61","145"
"8656","Washington","West","118","20","118"
"8657","Washington","West","49","24","49"
"8658","Washington","West","23","10","23"
"8659","Illinois","Central","1","-1","1"
"8660","Ohio","East","31","11","31"
"8661","Florida","South","724","-81","724"
"8662","Texas","Central","22","-16","22"
"8663","Texas","Central","619","70","619"
"8664","Texas","Central","128","42","128"
"8665","California","West","94","40","94"
"8666","California","West","50","13","50"
"8667","Pennsylvania","East","17","2","17"
"8668","Washington","West","55","19","55"
"8669","Washington","West","12","4","12"
"8670","California","West","17","8","17"
"8671","Ohio","East","182","-18","182"
"8672","Ohio","East","118","-25","118"
"8673","Illinois","Central","18","6","18"
"8674","Illinois","Central","601","-9","601"
"8675","Illinois","Central","50","-8","50"
"8676","Illinois","Central","28","4","28"
"8677","Illinois","Central","8","-4","8"
"8678","Texas","Central","517","-81","517"
"8679","Texas","Central","9","-13","9"
"8680","Texas","Central","160","34","160"
"8681","Virginia","South","2105","695","2105"
"8682","Virginia","South","41","12","41"
"8683","Virginia","South","48","16","48"
"8684","California","West","5","1","5"
"8685","California","West","21","4","21"
"8686","New York","East","96","25","96"
"8687","California","West","232","12","232"
"8688","California","West","18","9","18"
"8689","California","West","12","6","12"
"8690","Pennsylvania","East","8","1","8"
"8691","Ohio","East","260","-56","260"
"8692","Ohio","East","247","-49","247"
"8693","Ohio","East","280","49","280"
"8694","California","West","450","162","450"
"8695","Michigan","Central","19","10","19"
"8696","California","West","301","11","301"
"8697","Tennessee","South","240","27","240"
"8698","Tennessee","South","31","9","31"
"8699","Tennessee","South","121","-28","121"
"8700","Tennessee","South","2240","224","2240"
"8701","Tennessee","South","77","7","77"
"8702","Tennessee","South","143","18","143"
"8703","Tennessee","South","91","30","91"
"8704","Pennsylvania","East","4","0","4"
"8705","Texas","Central","115","12","115"
"8706","Nevada","West","5","0","5"
"8707","New York","East","173","13","173"
"8708","New York","East","4","2","4"
"8709","California","West","80","-18","80"
"8710","California","West","306","25","306"
"8711","California","West","345","10","345"
"8712","California","West","626","-23","626"
"8713","California","West","359","-30","359"
"8714","California","West","72","5","72"
"8715","California","West","30","9","30"
"8716","Ohio","East","2","-1","2"
"8717","Texas","Central","64","-161","64"
"8718","Texas","Central","7","-5","7"
"8719","Texas","Central","11","4","11"
"8720","Texas","Central","16","6","16"
"8721","Texas","Central","379","-119","379"
"8722","Texas","Central","68","7","68"
"8723","Texas","Central","2","-3","2"
"8724","Florida","South","37","13","37"
"8725","Florida","South","25","9","25"
"8726","Washington","West","46","21","46"
"8727","Tennessee","South","5","1","5"
"8728","Tennessee","South","53","16","53"
"8729","Tennessee","South","131","8","131"
"8730","Tennessee","South","23","2","23"
"8731","Tennessee","South","73","-13","73"
"8732","Missouri","Central","53","16","53"
"8733","Washington","West","19","9","19"
"8734","Washington","West","126","40","126"
